Date,Open,High,Low,Close,Adj Close,Volume,Stock,Predicted_Cluster_Sentiment,Predicted_Reference_Sentiment,StockSentiment
2021-05-12,140.09500122070312,142.6024932861328,137.09249877929688,137.5850067138672,137.5292205810547,30340800,NVDA,0.02581962457442866,0.22664511948722885,0.16639747101338878
2021-05-13,140.33749389648438,140.8074951171875,134.58999633789062,136.65249633789062,136.5970916748047,28540400,NVDA,0.01876290227427382,0.22664511948722885,0.16428045432334235
2021-05-14,138.89999389648438,143.27999877929688,137.48500061035156,142.42999267578125,142.37225341796875,25861600,NVDA,0.012630791594132957,0.22664511948722885,0.16244082111930008
2021-05-17,141.57000732421875,141.6925048828125,138.53500366210938,141.65499877929688,141.59756469726562,21698000,NVDA,0.027495638888080768,0.22664511948722885,0.1669002753074844
2021-05-18,142.6699981689453,144.04249572753906,140.0399932861328,140.15750122070312,140.10069274902344,18625600,NVDA,0.02789173342880195,0.22664511948722885,0.16701910366970077
2021-05-19,135.6649932861328,140.7949981689453,135.4324951171875,140.65750122070312,140.60047912597656,34400000,NVDA,0.027336210056646677,0.22664511948722885,0.16685244665805418
2021-05-20,143.02499389648438,146.83749389648438,142.7050018310547,146.125,146.06576538085938,32159200,NVDA,0.014143320741778823,0.22664511948722885,0.16289457986359385
2021-05-21,151.6374969482422,152.22000122070312,148.69500732421875,149.91749572753906,149.85671997070312,67299200,NVDA,0.009913765631213229,0.1868217054263566,0.13374932348781357
2021-05-24,152.125,157.4499969482422,151.75999450683594,156.1199951171875,156.05670166015625,55481600,NVDA,0.019161513085396358,0.15310077519379844,0.11291899656127781
2021-05-25,157.66000366210938,158.18499755859375,154.8249969482422,156.4774932861328,156.4140625,43540800,NVDA,0.03223455010660538,0.22664511948722885,0.16832194867304182
2021-05-26,157.34249877929688,157.9375,155.8625030517578,157.0,156.9363555908203,37044000,NVDA,0.06096539913283043,0.22664511948722885,0.17694120338090932
2021-05-27,156.99749755859375,157.5,154.60000610351562,154.8800048828125,154.8172149658203,58147600,NVDA,0.06747383885767307,0.22664511948722885,0.1788937352983621
2021-05-28,155.00999450683594,162.77499389648438,155.00999450683594,162.44500732421875,162.379150390625,64453600,NVDA,0.033317562254800676,0.22664511948722885,0.1686468523175004
2021-06-01,162.6999969482422,163.88250732421875,159.03250122070312,162.64500427246094,162.57907104492188,47280400,NVDA,0.06855816963038984,0.22664511948722885,0.17921903453017715
2021-06-02,162.5225067138672,169.1875,162.35499572753906,167.78250122070312,167.7144775390625,59416800,NVDA,0.14233232129773188,0.22664511948722885,0.20135128003037975
2021-06-03,167.00750732421875,172.58999633789062,165.8300018310547,169.69749450683594,169.62869262695312,58000800,NVDA,0.12531725933753746,0.22664511948722885,0.19624676144232142
2021-06-04,171.125,176.61000061035156,170.9550018310547,175.78250122070312,175.71124267578125,61712000,NVDA,0.13507783601723516,0.3372093023255814,0.2765698624330775
2021-06-07,175.71249389648438,178.125,171.92750549316406,176.19000244140625,176.1185760498047,57575600,NVDA,0.053329459995074185,0.22664511948722885,0.17465042163958244
2021-06-08,175.2725067138672,176.21499633789062,172.50999450683594,174.57000732421875,174.49923706054688,32384800,NVDA,0.06801395833691311,0.22664511948722885,0.1790557711421341
2021-06-09,175.15750122070312,175.75,172.5574951171875,173.58250427246094,173.55189514160156,38165600,NVDA,0.172240139096517,0.22664511948722885,0.21032362537001528
2021-06-10,173.5,174.9199981689453,171.75999450683594,174.25,174.2192840576172,28777200,NVDA,0.030531255064357127,0.22664511948722885,0.16781096016036734
2021-06-11,174.7949981689453,179.3925018310547,174.4375,178.25250244140625,178.2210693359375,41630800,NVDA,0.05903214389334363,0.22664511948722885,0.17636122680906327
2021-06-14,179.05999755859375,180.39500427246094,176.62750244140625,180.1875,180.15573120117188,32137600,NVDA,0.04449947100856942,0.22664511948722885,0.17200142494363102
2021-06-15,179.14999389648438,180.16250610351562,177.27999877929688,177.88499450683594,177.8536376953125,24303200,NVDA,0.0400504998435304,0.22664511948722885,0.17066673359411932
2021-06-16,177.90750122070312,179.54750061035156,175.84500122070312,178.1024932861328,178.0710906982422,30712400,NVDA,0.0319965953709961,0.22664511948722885,0.16825056225235901
2021-06-17,177.7449951171875,188.35000610351562,177.5625,186.57249450683594,186.5395965576172,80965600,NVDA,0.022300560411803252,0.2637812230835486,0.191337024282025
2021-06-18,187.83999633789062,193.75,185.83999633789062,186.3874969482422,186.35462951660156,96885600,NVDA,0.018598896850353108,0.23498062015503873,0.17006610316363302
2021-06-21,184.3524932861328,185.36500549316406,178.2274932861328,184.2725067138672,184.24002075195312,67238400,NVDA,0.024006496221558853,0.1453488372093023,0.10894613491297928
2021-06-22,184.71499633789062,189.6374969482422,183.86000061035156,188.86749267578125,188.83419799804688,58014400,NVDA,0.03370530338305422,0.372093023255814,0.27057670729398603
2021-06-23,190.07749938964844,191.52749633789062,189.07749938964844,190.57249450683594,190.5388946533203,33235600,NVDA,0.023864702332296383,0.19186046511627908,0.14146173628108427
2021-06-24,192.27749633789062,194.1999969482422,190.88250732421875,192.05499267578125,192.02113342285156,32092400,NVDA,0.027405192707527875,0.03875968992248062,0.035353340757994796
2021-06-25,192.80499267578125,193.4550018310547,188.94500732421875,190.30999755859375,190.2764434814453,27836400,NVDA,0.024469253917964656,0.22664511948722885,0.16599235981644958
2021-06-28,193.6125030517578,200.78750610351562,193.19000244140625,199.85000610351562,199.8147735595703,49543600,NVDA,0.04244897477661437,0.5813953488372093,0.4197114366190308
2021-06-29,198.8249969482422,200.9875030517578,196.57000732421875,200.2675018310547,200.23219299316406,36763200,NVDA,0.019838301452474002,0.22664511948722885,0.16460307407680239
2021-06-30,199.99249267578125,201.625,198.6374969482422,200.02499389648438,199.98973083496094,32656800,NVDA,0.015690376595276872,0.313953488372093,0.22447455483904816
2021-07-01,201.25,204.55999755859375,200.19000244140625,202.1199951171875,202.08436584472656,48013600,NVDA,0.003958360096563095,0.1501937984496124,0.1063231669436976
2021-07-02,204.40249633789062,205.05250549316406,202.87750244140625,204.8699951171875,204.83387756347656,34276400,NVDA,0.005660649100450613,0.3023255813953488,0.21332610170687935
2021-07-06,207.375,208.4199981689453,203.50250244140625,206.98500061035156,206.94850158691406,44670800,NVDA,0.01073428756350556,0.2112403100775194,0.15108850332331522
2021-07-07,208.53500366210938,208.75,203.32000732421875,203.71749877929688,203.68157958984375,41842800,NVDA,0.014335804251078232,0.22868217054263565,0.16437826065516842
2021-07-08,198.56500244140625,201.3300018310547,197.00750732421875,199.02749633789062,198.99240112304688,50330000,NVDA,0.03731758086881849,0.22664511948722885,0.16984685790170573
2021-07-09,199.625,200.80250549316406,197.54249572753906,200.50250244140625,200.46714782714844,29662400,NVDA,0.02744639952587843,0.24935400516795866,0.18278172347533458
2021-07-12,202.39999389648438,205.32749938964844,201.87750244140625,205.125,205.08883666992188,32198400,NVDA,0.0233290736423773,0.29328165374676995,0.21229587971545213
2021-07-13,204.0050048828125,204.6125030517578,201.13999938964844,202.5,202.46429443359375,29070800,NVDA,0.011499986354663514,0.22664511948722885,0.16210157954745924
2021-07-14,203.57749938964844,204.17750549316406,197.52749633789062,198.4149932861328,198.3800048828125,38010000,NVDA,0.007815954502236652,0.23255813953488372,0.1651354840250896
2021-07-15,198.11749267578125,198.47000122070312,188.5850067138672,189.66250610351562,189.6290740966797,55056400,NVDA,0.007281677661594148,0.04134366925064599,0.031125071773930434
2021-07-16,190.30499267578125,191.57000732421875,180.72999572753906,181.61000061035156,181.57798767089844,68822400,NVDA,0.010468304197313757,0.6560077519379844,0.4623459176157832
2021-07-19,179.15249633789062,190.4199981689453,178.65499877929688,187.79750061035156,187.76438903808594,74906000,NVDA,0.01683763767891815,0.1550387596899225,0.1135784230866212
2021-07-20,187.3000030517578,188.3800048828125,181.63999938964844,186.1199951171875,186.08717346191406,43468700,NVDA,0.011571472756327642,1.0,0.7034714418268982
2021-07-21,188.82000732421875,195.27000427246094,187.4199981689453,194.10000610351562,194.06578063964844,37101700,NVDA,0.004455398617339949,0.3720930232558139,0.2618017358642717
2021-07-22,196.4199981689453,198.8699951171875,192.75999450683594,195.94000244140625,195.90545654296875,32382600,NVDA,0.005727795467472766,0.22751937984496123,0.16098190453171468
2021-07-23,196.55999755859375,197.0,192.5,195.5800018310547,195.54551696777344,19567200,NVDA,0.023049011690178752,0.14857881136950904,0.11091987146570995
2021-07-26,193.11000061035156,194.4199981689453,189.13999938964844,192.94000244140625,192.90599060058594,20394300,NVDA,0.009557435684090971,0.015503875968992244,0.013719943883521862
2021-07-27,192.64999389648438,196.22000122070312,187.41000366210938,192.0800018310547,192.046142578125,24886300,NVDA,0.00421770317984899,0.22664511948722885,0.15991689459501487
2021-07-28,193.19000244140625,196.4600067138672,189.9499969482422,195.02999877929688,194.99560546875,20219100,NVDA,0.019538235075118416,0.22664511948722885,0.1645130541635957
2021-07-29,195.19000244140625,198.52999877929688,193.27999877929688,196.6199951171875,196.5853271484375,19078100,NVDA,0.014010525810103109,0.22664511948722885,0.16285474138409112
2021-07-30,194.17999267578125,196.3000030517578,192.6300048828125,194.99000549316406,194.95562744140625,18322900,NVDA,0.0035570528364274497,0.22664511948722885,0.15971869949198841
2021-08-02,197.0,199.61000061035156,193.61000061035156,197.5,197.46517944335938,21744400,NVDA,0.005646362069064267,0.26744186046511625,0.18890321094630064
2021-08-03,197.39999389648438,202.22000122070312,192.1999969482422,198.14999389648438,198.11505126953125,30181100,NVDA,0.007027662747029716,0.007751937984496122,0.0075346554132562
2021-08-04,199.89999389648438,203.17999267578125,198.27999877929688,202.74000549316406,202.70425415039062,23130900,NVDA,0.01810824661778614,0.5813953488372092,0.4124092181713823
2021-08-05,205.0,207.3300018310547,203.4199981689453,206.3699951171875,206.33360290527344,21143500,NVDA,0.014751374652235204,0.22664511948722885,0.16307699603673076
2021-08-06,205.24000549316406,205.6999969482422,202.10000610351562,203.66000366210938,203.6240997314453,17825500,NVDA,0.014493407774175248,0.22664511948722885,0.16299960597331276
2021-08-09,204.4600067138672,205.0800018310547,201.42999267578125,202.9499969482422,202.91421508789062,14644300,NVDA,0.010244103658761286,0.22664511948722885,0.16172481473868858
2021-08-10,203.22000122070312,204.3000030517578,198.35000610351562,199.36000061035156,199.32484436035156,17923800,NVDA,0.011830912169108681,0.007751937984496122,0.008975630239879889
2021-08-11,200.42999267578125,200.49000549316406,194.3000030517578,196.99000549316406,196.9552764892578,18592500,NVDA,0.009198805043951697,0.03875968992248062,0.029891424458921942
2021-08-12,198.6999969482422,200.2899932861328,196.1999969482422,199.0500030517578,199.01490783691406,15165200,NVDA,0.017360610508023604,0.22664511948722885,0.16385976679346728
2021-08-13,199.0500030517578,202.13999938964844,198.50999450683594,201.8800048828125,201.8444061279297,18282500,NVDA,0.017131180874157315,0.22664511948722885,0.16379093790330737
2021-08-16,201.35000610351562,202.8699951171875,194.52999877929688,199.5,199.46482849121094,21087600,NVDA,0.018257951865067918,0.015503875968992244,0.016330098737814946
2021-08-17,196.85000610351562,197.6999969482422,192.6699981689453,194.5800018310547,194.5457000732422,20458500,NVDA,0.0215398543217139,0.22664511948722885,0.16511353993757436
2021-08-18,195.0,196.33999633789062,190.0,190.39999389648438,190.36642456054688,28591300,NVDA,0.008847298716192296,0.2209302325581395,0.15730535240555535
2021-08-19,194.94000244140625,204.9499969482422,187.6199951171875,197.97999572753906,197.94508361816406,76655500,NVDA,0.0095625589789501,0.31937984496124033,0.22643465916655323
2021-08-20,199.91000366210938,208.64999389648438,199.3300018310547,208.16000366210938,208.12330627441406,67503900,NVDA,0.007879104247384871,0.16085271317829455,0.11496063049902164
2021-08-23,209.7100067138672,219.97000122070312,209.5,219.5800018310547,219.54129028320312,57580700,NVDA,0.009604733348225272,0.19604901225306323,0.14011572858161184
2021-08-24,217.52999877929688,219.58999633789062,215.35000610351562,217.92999267578125,217.89157104492188,29729900,NVDA,0.046892286034853514,0.35465116279069775,0.2623234997639445
2021-08-25,217.3699951171875,224.6999969482422,217.22000122070312,222.1300048828125,222.09083557128906,34770100,NVDA,0.014763964678264383,0.18992248062015504,0.1373749258375878
2021-08-26,222.0,223.39999389648438,217.89999389648438,220.67999267578125,220.64108276367188,23794000,NVDA,0.010552611011397543,0.19767441860465113,0.14153787632667506
2021-08-27,221.83999633789062,227.22000122070312,221.6699981689453,226.36000061035156,226.32008361816406,30426700,NVDA,0.024460455989702288,0.14147286821705427,0.10636914454884866
2021-08-30,228.3000030517578,230.42999267578125,225.50999450683594,226.8800048828125,226.83999633789062,26258000,NVDA,0.016110276780208214,0.29235880398671094,0.2094842458247601
2021-08-31,226.9499969482422,226.9499969482422,221.1999969482422,223.85000610351562,223.85000610351562,25985000,NVDA,0.013723683538401529,0.175968992248062,0.12729539963516384
2021-09-01,224.85000610351562,226.97000122070312,223.57000732421875,224.41000366210938,224.41000366210938,20176700,NVDA,0.009854664411600336,0.22664511948722885,0.1616079829645403
2021-09-02,225.17999267578125,225.92999267578125,222.9499969482422,223.9600067138672,223.9600067138672,18783400,NVDA,0.0058478597033603495,0.22664511948722885,0.1604059415520683
2021-09-03,223.25,229.86000061035156,222.0,228.42999267578125,228.42999267578125,28053200,NVDA,0.012162505137299339,0.11046511627906976,0.08097433293653863
2021-09-07,228.3300018310547,228.99000549316406,225.22000122070312,226.6199951171875,226.6199951171875,19810700,NVDA,0.010793154517984533,0.19767441860465113,0.14161003937865116
2021-09-08,225.1300048828125,226.10000610351562,219.77000427246094,223.38999938964844,223.38999938964844,25443400,NVDA,0.008366290057153117,0.23255813953488372,0.16530058469156453
2021-09-09,223.1199951171875,225.3800048828125,221.30999755859375,221.77000427246094,221.77000427246094,19685600,NVDA,0.015222905485773413,0.0,0.0045668716457320235
2021-09-10,223.47999572753906,226.25999450683594,222.6999969482422,224.77999877929688,224.77999877929688,24814900,NVDA,0.010801703936461796,0.22664511948722885,0.16189209482199873
2021-09-13,226.83999633789062,229.63999938964844,218.5800018310547,221.52000427246094,221.52000427246094,29750000,NVDA,0.01209580952351198,0.12015503875968991,0.08773726998883653
2021-09-14,222.75,224.10000610351562,220.86000061035156,222.4199981689453,222.4199981689453,19975500,NVDA,0.005238350501795712,0.22664511948722885,0.1602230887915989
2021-09-15,223.08999633789062,223.6699981689453,219.66000366210938,223.41000366210938,223.41000366210938,16653800,NVDA,0.006737403417129174,0.22664511948722885,0.16067280466619893
2021-09-16,221.8300018310547,222.77000427246094,219.27000427246094,222.4199981689453,222.4199981689453,15603300,NVDA,0.016211099082999694,0.22664511948722885,0.1635149133659601
2021-09-17,223.0,223.2100067138672,218.3000030517578,219.0,219.0,29450300,NVDA,0.03764724094852796,0.22664511948722885,0.16994575592561859
2021-09-20,211.4600067138672,214.3300018310547,206.6199951171875,211.1300048828125,211.1300048828125,34944000,NVDA,0.023532276487393537,0.22664511948722885,0.16571126658727825
2021-09-21,214.1699981689453,214.25,209.5,212.4600067138672,212.4600067138672,20468800,NVDA,0.011861454935755699,0.22664511948722885,0.1622100201217869
2021-09-22,213.66000366210938,219.60000610351562,211.9600067138672,219.41000366210938,219.41000366210938,26872600,NVDA,0.02492255113379269,0.22664511948722885,0.166128348981198
2021-09-23,221.39999389648438,225.35000610351562,218.89999389648438,224.82000732421875,224.82000732421875,24855500,NVDA,0.035863346335148996,0.03488372093023256,0.03517760855170749
2021-09-24,220.6999969482422,221.49000549316406,218.61000061035156,220.80999755859375,220.80999755859375,21765500,NVDA,0.020448722197265932,0.22664511948722885,0.16478620030023997
2021-09-27,217.10000610351562,217.99000549316406,213.25,216.60000610351562,216.60000610351562,24521500,NVDA,0.013277258254539851,0.22664511948722885,0.16263476111742214
2021-09-28,212.13999938964844,214.19000244140625,206.50999450683594,206.99000549316406,206.99000549316406,34306900,NVDA,0.01669033236639814,0.22664511948722885,0.16365868335097963
2021-09-29,209.39999389648438,210.1699981689453,204.6699981689453,205.1699981689453,205.1699981689453,21839400,NVDA,0.005902295606919555,0.03100775193798449,0.023476115038665007
2021-09-30,207.67999267578125,210.66000366210938,206.8800048828125,207.16000366210938,207.16000366210938,22080400,NVDA,0.0018300321486052658,0.22664511948722885,0.15920059328564176
2021-10-01,207.5,208.58999633789062,202.02999877929688,207.4199981689453,207.4199981689453,24097800,NVDA,0.010560249064639326,0.16279069767441862,0.11712156309148483
2021-10-04,205.0399932861328,205.4199981689453,195.5500030517578,197.32000732421875,197.32000732421875,34563500,NVDA,0.008735845490317362,0.14728682170542637,0.10572152884089367
2021-10-05,199.5,206.47999572753906,198.5399932861328,204.50999450683594,204.50999450683594,27928200,NVDA,0.0010841528677499566,0.18023255813953487,0.1264880365579994
2021-10-06,201.1999969482422,207.1999969482422,200.8000030517578,207.0,207.0,29720200,NVDA,0.006050680079238251,0.22664511948722885,0.16046678766483166
2021-10-07,210.9199981689453,213.22000122070312,209.72000122070312,210.75,210.75,25691900,NVDA,0.0051397868522191185,0.372093023255814,0.2620070523347355
2021-10-08,211.00999450683594,212.05999755859375,207.75,208.30999755859375,208.30999755859375,15102500,NVDA,0.0,0.22664511948722885,0.1586515836410602
2021-10-11,205.75,210.6300048828125,205.11000061035156,206.9499969482422,206.9499969482422,16338800,NVDA,0.013240671785255672,0.007751937984496122,0.009398558124723986
2021-10-12,208.27999877929688,210.57000732421875,205.27999877929688,206.7100067138672,206.7100067138672,16213400,NVDA,0.010116150826153057,0.22664511948722885,0.1616864288889061
2021-10-13,209.17999267578125,209.89999389648438,207.1300048828125,209.38999938964844,209.38999938964844,18065200,NVDA,0.002159890830569732,0.22664511948722885,0.15929955089023112
2021-10-14,212.8800048828125,217.5500030517578,211.22000122070312,217.4600067138672,217.4600067138672,24358900,NVDA,0.012456668569526614,0.19767441860465113,0.14210909359411378
2021-10-15,218.10000610351562,219.30999755859375,216.6199951171875,218.6199951171875,218.6199951171875,22679500,NVDA,0.011250500114975966,0.22664511948722885,0.16202673367555298
2021-10-18,217.49000549316406,222.91000366210938,216.44000244140625,222.22000122070312,222.22000122070312,18949400,NVDA,0.007845789447062632,0.22664511948722885,0.161005320475179
2021-10-19,222.75999450683594,223.7899932861328,220.3699951171875,222.89999389648438,222.89999389648438,16147300,NVDA,0.020964704469008808,0.22664511948722885,0.16494099498176285
2021-10-20,223.0500030517578,224.3300018310547,219.82000732421875,221.02999877929688,221.02999877929688,14627600,NVDA,0.00578679313366668,0.22664511948722885,0.16038762158116018
2021-10-21,220.97000122070312,227.11000061035156,220.8300018310547,226.9199981689453,226.9199981689453,18759000,NVDA,0.012133118736551905,0.22664511948722885,0.16229151926202576
2021-10-22,228.22999572753906,231.3000030517578,225.61000061035156,227.25999450683594,227.25999450683594,24938400,NVDA,0.018334218735979128,0.04651162790697675,0.03805840515567746
2021-01-04,37.0,37.0,33.75,34.75,34.75,2041600,CRSR,0.08004878252915892,0.06083844580777096,0.06660154682418734
2021-01-05,34.20000076293945,36.349998474121094,34.20000076293945,35.900001525878906,35.900001525878906,1422600,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-01-06,36.08000183105469,38.79999923706055,35.130001068115234,37.88999938964844,37.88999938964844,3230500,CRSR,0.06408265676836092,0.04703476482617588,0.052149132408831386
2021-01-07,38.59000015258789,40.0,37.72999954223633,39.43000030517578,39.43000030517578,1851300,CRSR,0.07488058443382975,0.05688700189365168,0.062285076655705096
2021-01-08,39.54999923706055,40.40999984741211,37.20500183105469,38.310001373291016,38.310001373291016,1866600,CRSR,0.09900139353637527,0.08128834355828221,0.08660225855171012
2021-01-11,38.0,42.20000076293945,37.209999084472656,39.189998626708984,39.189998626708984,3475400,CRSR,0.12200933723833418,0.05688700189365168,0.07642370249705643
2021-01-12,40.25,42.41999816894531,38.709999084472656,41.9900016784668,41.9900016784668,2842600,CRSR,0.07983500739755925,0.13905930470347647,0.1212920155117013
2021-01-13,42.060001373291016,44.599998474121094,41.06999969482422,42.20000076293945,42.20000076293945,3073400,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-01-14,42.37799835205078,43.279998779296875,40.06800079345703,40.29999923706055,40.29999923706055,1991800,CRSR,0.1366630622039445,0.05688700189365168,0.08081981998673951
2021-01-15,39.619998931884766,40.20000076293945,37.255001068115234,38.130001068115234,38.130001068115234,2496600,CRSR,0.18557453501403276,0.10224948875255625,0.1272470026309992
2021-01-19,39.189998626708984,39.5,36.400001525878906,37.72999954223633,37.72999954223633,2641900,CRSR,0.10038192168003915,0.05688700189365168,0.06993547782956791
2021-01-20,37.08000183105469,37.38999938964844,35.25,36.0,36.0,3819900,CRSR,0.13179910533099634,0.05688700189365168,0.07936063292485507
2021-01-21,36.68000030517578,36.900001525878906,35.5,36.72999954223633,36.72999954223633,3443200,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-01-22,35.29999923706055,38.900001525878906,35.29999923706055,38.380001068115234,38.380001068115234,10203300,CRSR,0.21844936202901927,0.08154396728016361,0.12261558570482031
2021-01-25,40.9900016784668,41.9900016784668,35.5099983215332,39.2599983215332,39.2599983215332,7863000,CRSR,0.2744158456959937,0.05688700189365168,0.12214565503435428
2021-01-26,40.400001525878906,40.900001525878906,38.09000015258789,38.43000030517578,38.43000030517578,4770900,CRSR,0.3467601127261624,0.05688700189365168,0.1438489351434049
2021-01-27,37.16999816894531,49.599998474121094,36.36000061035156,40.9900016784668,40.9900016784668,14549800,CRSR,0.0,0.05688700189365168,0.03982090132555617
2021-01-28,42.0,42.95000076293945,37.0099983215332,38.18000030517578,38.18000030517578,5962300,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-01-29,38.310001373291016,40.44599914550781,36.65999984741211,37.779998779296875,37.779998779296875,3552500,CRSR,1.0000000000000002,0.05688700189365168,0.3398209013255562
2021-02-01,38.81800079345703,39.70000076293945,36.04999923706055,37.27000045776367,37.27000045776367,3920200,CRSR,0.7385898482273869,0.05688700189365168,0.2613978557937722
2021-02-02,38.20000076293945,39.263999938964844,37.119998931884766,38.290000915527344,38.290000915527344,3476800,CRSR,0.2767943554681403,0.05688700189365168,0.12285920796599825
2021-02-03,39.380001068115234,43.29999923706055,39.349998474121094,42.84000015258789,42.84000015258789,5463200,CRSR,0.6298296673245941,0.05688700189365168,0.2287698015229344
2021-02-04,44.1870002746582,46.70000076293945,43.709999084472656,44.97999954223633,44.97999954223633,4119400,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-02-05,45.9900016784668,46.15999984741211,42.58000183105469,45.22999954223633,45.22999954223633,3058900,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-02-08,46.54999923706055,48.29999923706055,45.0,45.9900016784668,45.9900016784668,4384400,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-02-09,47.0,48.290000915527344,41.2400016784668,44.70000076293945,44.70000076293945,7721500,CRSR,0.11677853745850375,0.049410561770720555,0.06962095447705552
2021-02-10,43.099998474121094,44.5,41.70000076293945,42.67499923706055,42.67499923706055,3689400,CRSR,0.21794511566919547,0.024539877300613494,0.08256144881118808
2021-02-11,42.52000045776367,42.74800109863281,40.18000030517578,42.25,42.25,3144800,CRSR,0.17854318212564915,0.040388548057259714,0.08183493827777655
2021-02-12,42.5,44.36000061035156,42.222999572753906,43.04999923706055,43.04999923706055,2901900,CRSR,0.15715203528161042,0.10480572597137014,0.12050961876444222
2021-02-16,43.68000030517578,44.25,39.5,40.040000915527344,40.040000915527344,3946300,CRSR,0.08945084449439608,0.07004089979550102,0.07586388320516953
2021-02-17,40.04999923706055,40.88999938964844,38.5,40.529998779296875,40.529998779296875,2239700,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-02-18,39.029998779296875,39.95000076293945,37.599998474121094,38.470001220703125,38.470001220703125,2354200,CRSR,0.07251308628099865,0.05688700189365168,0.06157482720985576
2021-02-19,39.029998779296875,39.75,38.16999816894531,39.02000045776367,39.02000045776367,2835600,CRSR,0.165183728263245,0.05688700189365168,0.08937601980452967
2021-02-22,40.0,42.150001525878906,38.810001373291016,40.709999084472656,40.709999084472656,4025200,CRSR,0.12417331175539978,0.04524539877300613,0.06892377266772423
2021-02-23,38.189998626708984,38.625,33.11000061035156,38.349998474121094,38.349998474121094,4221400,CRSR,0.12417562323234063,0.05688700189365168,0.07707358829525836
2021-02-24,37.959999084472656,39.70000076293945,37.874000549316406,38.65999984741211,38.65999984741211,1667400,CRSR,0.13667228622272176,0.05688700189365168,0.0808225871923727
2021-02-25,38.0,38.97999954223633,35.150001525878906,36.310001373291016,36.310001373291016,2609300,CRSR,0.2151041178857982,1.0,0.7645312353657394
2021-02-26,36.5,37.558998107910156,34.70000076293945,35.84000015258789,35.84000015258789,1858600,CRSR,0.14723053218665008,0.05688700189365168,0.08399006098155119
2021-03-01,36.79999923706055,37.650001525878906,36.2400016784668,36.95000076293945,36.95000076293945,1396700,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-03-02,37.09000015258789,37.400001525878906,35.36000061035156,35.45000076293945,35.45000076293945,1565200,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-03-03,35.722999572753906,36.0,33.689998626708984,34.40999984741211,34.40999984741211,1725000,CRSR,0.05836483003864202,0.05163599182004091,0.05365464328562124
2021-03-04,34.099998474121094,34.5099983215332,31.1200008392334,32.70000076293945,32.70000076293945,3552600,CRSR,0.0847586158973011,0.05688700189365168,0.0652484860947465
2021-03-05,32.59000015258789,32.59000015258789,28.510000228881836,31.84000015258789,31.84000015258789,3618100,CRSR,0.09571456817874352,0.002556237218813906,0.03050373650679279
2021-03-08,31.790000915527344,33.87900161743164,31.420000076293945,31.829999923706055,31.829999923706055,2239100,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-03-09,33.16299819946289,33.880001068115234,32.439998626708984,33.599998474121094,33.599998474121094,1303100,CRSR,0.28947974091958883,0.05688700189365168,0.12666482360143283
2021-03-10,34.7599983215332,34.90999984741211,32.2599983215332,33.13999938964844,33.13999938964844,1775200,CRSR,0.1754588352289817,0.05688700189365168,0.09245855189425067
2021-03-11,34.130001068115234,34.25,33.2599983215332,33.86000061035156,33.86000061035156,1275200,CRSR,0.10026113095795594,0.05688700189365168,0.06989924061294295
2021-03-12,33.084999084472656,34.150001525878906,32.36000061035156,34.08000183105469,34.08000183105469,1337500,CRSR,0.45365603957958184,0.05688700189365168,0.17591771319943073
2021-03-15,34.099998474121094,34.45000076293945,33.31999969482422,34.45000076293945,34.45000076293945,1490700,CRSR,0.2287797283338288,0.05688700189365168,0.10845481982570482
2021-03-16,34.4900016784668,35.560001373291016,33.36000061035156,34.18000030517578,34.18000030517578,1585900,CRSR,0.06409059081157986,0.0071574642126789375,0.024237402192349215
2021-03-17,33.20000076293945,34.5099983215332,32.650001525878906,34.25,34.25,953700,CRSR,0.13300507990027519,0.011247443762781187,0.04777473460402939
2021-03-18,33.41999816894531,33.93000030517578,31.68000030517578,31.959999084472656,31.959999084472656,1642100,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-03-19,32.209999084472656,33.40999984741211,31.549999237060547,32.400001525878906,32.400001525878906,1441200,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-03-22,32.902000427246094,33.31999969482422,32.058998107910156,32.290000915527344,32.290000915527344,1138500,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-03-23,32.3650016784668,32.49599838256836,31.31999969482422,31.479999542236328,31.479999542236328,1185200,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-03-24,32.119998931884766,32.768001556396484,30.709999084472656,30.799999237060547,30.799999237060547,1297600,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
2021-03-25,29.600000381469727,33.29999923706055,29.510000228881836,32.959999084472656,32.959999084472656,2182400,CRSR,0.09118887753368857,0.05688700189365168,0.06717756458566274
